line_no,item_id,description,unit,quantity,is_lump_sum,section_name,b1,b2,b3,b4,b5,b6,b7,winner_unit_price,quantity_effective,risk_basis,market_benchmark_unit_price,deviation_vs_market,market_overpricing_exposure,market_underpricing_exposure,key,historical_benchmark_unit_price,hunit,historical_match_status,historical_match_confidence,deviation_vs_historical,historical_overpricing_exposure,historical_underpricing_exposure,ml_match_score,ml_benchmark_unit_price,ml_match_status,case_id,winning_total_bid,contract_id,district,letting_date,winner,market_risk_flag,historical_risk_flag,market_robust_z,historical_robust_z,evidence_class,combined_risk_flag,risk_confidence,recommended_action,ml_role,bidder_count,bidder_count_confidence,case_role,risk_direction
0465,0650 1 16,"VEHICULAR TRAFFIC SIGNAL, FURNISH INSTALL ALUMINUM, SECTION, WAY",AS,2.0,False,Signalization,3363.0,2300.0,2863.0,2280.0,,,,3363.0,2.0,unit_rate,2300.0,46.21739130434783,2126.0,0.0,0650116,2374.21,AS,matched,high,41.647116303949524,1977.58,0.0,0.2370288988787571,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",High,High,0.6508391565801345,0.2625772550264269,confirmed_by_both,High,High,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0470,0650 1 60,"VEHICULAR TRAFFIC SIGNAL, REMOVE- POLES TO REMAIN",AS,3.0,False,Signalization,1180.0,310.0,531.25,1000.0,,,,1180.0,3.0,unit_rate,531.25,122.11764705882354,1946.25,0.0,0650160,263.02,AS,matched,high,348.6350847844271,2750.94,0.0,0.25504247414185954,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Critical,Critical,2.331321216377195,5.915878698660001,confirmed_by_both,Critical,High,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0475,0653 1 11,"PEDESTRIAN SIGNAL, FURNISH INSTALL LED COUNTDOWN, WAY",AS,15.0,False,Signalization,2537.0,1200.0,1223.0,2150.0,,,,2537.0,15.0,unit_rate,1223.0,107.44071954210956,19710.0,0.0,0653111,1155.55,AS,matched,high,119.54913244775216,20721.75,0.0,0.24437830092795065,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Critical,Critical,2.006364295750149,1.6971728273142452,confirmed_by_both,Critical,High,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0480,0653 1 12,"PEDESTRIAN SIGNAL, FURNISH INSTALL LED COUNTDOWN, WAYS",AS,6.0,False,Signalization,2950.0,1900.0,2231.0,2500.0,,,,2950.0,6.0,unit_rate,2231.0,32.22770058269834,4314.0,0.0,0653112,2098.74,AS,matched,high,40.56052679226585,5107.560000000001,0.0,0.29052985686040167,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Moderate,High,0.3410981149176359,0.24256729149123035,historical_only,High,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0485,0653 1 60,"PEDESTRIAN SIGNAL, REMOVE PED SIGNAL- POLE/PEDESTAL TO REMAIN",AS,11.0,False,Signalization,590.0,200.0,354.25,500.0,,,,590.0,11.0,unit_rate,354.25,66.54904728299223,2593.25,0.0,0653160,203.84,AS,matched,high,189.44270015698586,4247.759999999999,0.0,0.4191133001473113,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Critical,Critical,1.1009955200659425,2.9842897432869293,confirmed_by_both,Critical,High,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0490,0660 4 51,"VEHICLE DETECTION SYSTEM- VIDEO, ADJUST/MODIFY CABINET EQUIPMENT",EA,10.0,False,Signalization,2242.0,2200.0,1236.0,1900.0,,,,2242.0,10.0,unit_rate,1900.0,18.0,3420.0,0.0,0660451,3883.73,EA,matched,high,-42.271991101338145,0.0,-16417.3,0.206491679269515,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Watch,High,0.026087376894149795,-1.282825365770172,historical_only,High,Medium,Commercial review (mixed market/historical signal),supporting_only,4,medium,main_validation,mixed
0495,0660 4 52,"VEHICLE DETECTION SYSTEM- VIDEO, ADJUST/MODIFY ABOVE GROUND EQUIPMENT",EA,10.0,False,Signalization,2832.0,3100.0,1590.0,2400.0,,,,2832.0,10.0,unit_rate,2400.0,18.0,4320.0,0.0,0660452,1577.12,EA,matched,high,79.56781982347572,12548.800000000001,0.0,0.19169181253035408,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Watch,Critical,0.026087376894149795,0.9609015867963581,historical_only,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0500,0665 1 11,"PEDESTRIAN DETECTOR, FURNISH INSTALL, STANDARD",EA,44.0,False,Signalization,885.0,540.0,536.5,750.0,,,,885.0,44.0,unit_rate,540.0,63.888888888888886,15180.0,0.0,0665111,468.88,EA,matched,high,88.74765398396178,18309.28,0.0,0.2998113992500824,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Critical,Critical,1.0420978468885287,1.12995176152688,confirmed_by_both,Critical,High,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0505,0665 1 60,"PEDESTRIAN DETECTOR, REMOVE- POLE/PEDESTAL TO REMAIN",EA,19.0,False,Signalization,236.0,100.0,177.0,200.0,,,,236.0,19.0,unit_rate,177.0,33.33333333333333,1121.0,0.0,0665160,118.55,EA,matched,high,99.07212146773514,2231.55,0.0,0.2629480994505096,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Moderate,Critical,0.3655775581513514,1.3200807988949212,historical_only,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0510,0700 3601,"SIGN PANEL, REMOVE, UP TO SF",EA,7.0,False,Signalization,177.0,150.0,354.25,150.0,,,,177.0,7.0,unit_rate,150.0,18.0,189.0,0.0,07003601,73.9,EA,matched,high,139.5128552097429,721.6999999999999,0.0,0.318451782162879,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Watch,Critical,0.026087376894149795,2.064812455894151,historical_only,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0515,0700141160,"ENHANCED HIGHWAY SIGN ASSEMBLY, AC POWERED, F&I GROUND MOUNT, BLANK OUT SIGN SF",EA,1.0,False,Signalization,10856.0,13000.0,15350.0,9200.0,,,,10856.0,1.0,unit_rate,13000.0,-16.49230769230769,0.0,-2144.0,0700141160,10031.12,EA,matched,high,8.22320937243298,824.8799999999992,0.0,0.18546066517557544,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Watch,Normal,-0.7375952181345922,-0.3529368390375984,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0520,0700141360,"ENHANCED HIGHWAY SIGN ASSEMBLY, AC POWERED, F&I OVERHEAD MOUNT, BLANK OUT SIGN SF Signalization",EA,1.0,False,Signalization,10856.0,11000.0,15350.0,9200.0,,,,10856.0,1.0,unit_rate,11000.0,-1.309090909090909,0.0,-144.0,0700141360,8355.25,EA,matched,high,29.930283354776936,2500.75,0.0,0.1751977440200895,,no_match,T6603,6947336.62,T6603,District 6,2025-04-30,"GENERAL ASPHALT COMPANY, LLC",Normal,Moderate,-0.4014287169736149,0.04680727239734165,low_evidence,Moderate,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0005,0101 1,MOBILIZATION,LS,1.0,True,Roadway,445792.93,358471.38,500000.0,718948.67,,,,445792.93,1.0,lump_sum,500000.0,-10.841414000000002,0.0,-54207.07000000001,01011,859291.46,LS,matched,high,-48.120870420380996,0.0,-413498.52999999997,0.0,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,High,-0.6124806796215455,-1.3905347266993653,historical_only,High,Low,Review lump-sum pricing separately,supporting_only,4,medium,main_validation,underpricing
0010,0102 1,MAINTENANCE OF TRAFFIC,,225.0,True,Roadway,320590.17,211148.01,328950.0,720510.14,,,,320590.17,1.0,lump_sum,328950.0,-2.5413679890560923,0.0,-8359.830000000016,01021,,DA,unit_mismatch,none,,0.0,0.0,0.32067764045066377,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,Not available,-0.42871214974990673,,low_evidence,Normal,Low,Review lump-sum pricing separately,supporting_only,4,medium,main_validation,n/a
0015,0102 4 1,PEDESTRIAN OR BICYCLE SPECIAL DETOUR,,2541.0,True,Roadway,14285.71,11000.0,154835.0,15869.96,,,,14285.71,1.0,lump_sum,15869.96,-9.982696868801181,0.0,-1584.25,010241,,SY,unit_mismatch,none,,0.0,0.0,0.3121856212294981,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,Not available,-0.5934681121528922,,low_evidence,Normal,Low,Review lump-sum pricing separately,supporting_only,4,medium,main_validation,n/a
0020,0102 60,WORK ZONE SIGN,ED,52978.0,False,Roadway,0.28,0.2,0.25,0.29,,,,0.28,52978.0,unit_rate,0.25,12.00000000000001,1589.3400000000015,0.0,010260,0.27,ED,matched,high,3.703703703703707,529.7800000000004,0.0,0.39847261467135187,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Normal,-0.10675660707605933,-0.4361652731941707,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0025,0102 74 1,"CHANNELIZING DEVICE- TYPES I, II, DI, VP, DRUM, OR LCD",ED,102334.0,False,Roadway,0.12,0.1,0.1,0.13,,,,0.12,102334.0,unit_rate,0.1,19.99999999999999,2046.679999999999,0.0,0102741,0.12,ED,matched,high,0.0,0.0,0.0,0.22123295485507305,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Watch,Normal,0.07036870488421934,-0.5043704005761277,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0030,0102 74 8,CHANNELIZING DEVICE- PEDESTRIAN LCD (LONGITUDINAL CHANNELIZING DEVICE),FD,728085.0,False,Roadway,0.06,0.1,0.13,0.06,,,,0.06,728085.0,unit_rate,0.1,-40.00000000000001,0.0,-29123.400000000005,0102748,0.05,FD,matched,high,19.99999999999999,7280.849999999997,0.0,0.2824846747128129,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",High,Watch,-1.2580711348178741,-0.1360627127135603,market_only,High,Medium,Commercial review (mixed market/historical signal),supporting_only,4,medium,main_validation,mixed
0035,0102 76,ARROW BOARD ADVANCE WARNING ARROW PANEL,ED,2520.0,False,Roadway,6.02,5.0,6.1,6.35,,,,6.02,2520.0,unit_rate,6.1,-1.3114754098360668,0.0,-201.6000000000002,010276,5.93,ED,matched,high,1.5177065767284967,226.79999999999964,0.0,0.31918982843853716,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,Normal,-0.4014815114034093,-0.4764212505696935,low_evidence,Normal,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0040,0102 99,"PORTABLE CHANGEABLE MESSAGE SIGN, TEMPORARY",ED,478.0,False,Roadway,13.25,10.0,12.2,13.97,,,,13.25,478.0,unit_rate,12.2,8.606557377049187,501.9000000000003,0.0,010299,11.73,ED,matched,high,12.958226768968453,726.5599999999998,0.0,0.26947958139117273,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,Watch,-0.1818896799772434,-0.26573967357224765,low_evidence,Watch,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0045,0102104,"TEMPORARY SIGNALIZATION AND MAINTENANCE, INTERSECTION",ED,900.0,False,Roadway,8.44,11.75,18.5,10.72,,,,8.44,900.0,unit_rate,11.75,-28.17021276595745,0.0,-2979.0000000000005,0102104,26.48,ED,matched,high,-68.12688821752265,0.0,-16236.0,0.304890860875363,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Moderate,Critical,-0.9961517905361847,-1.7589532346094963,historical_only,Critical,Medium,Review potential unbalanced underpricing,supporting_only,4,medium,main_validation,underpricing
0050,0102112,EXISTING ITS MAINTENANCE,DA,225.0,False,Roadway,101.97,150.0,395.0,129.46,,,,101.97,225.0,unit_rate,150.0,-32.019999999999996,0.0,-10806.75,0102112,151.31,DA,matched,high,-32.60855197938008,0.0,-11101.5,0.32563117032134986,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Moderate,Moderate,-1.0813886361374956,-1.1048694197797193,low_evidence,Moderate,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0055,0102115,TYPE III BARRICADE,ED,450.0,False,Roadway,0.42,0.4,0.45,0.44,,,,0.42,450.0,unit_rate,0.44,-4.545454545454549,0.0,-9.000000000000007,0102115,0.35,ED,matched,high,20.000000000000004,31.500000000000004,0.0,0.40726473757659976,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,Moderate,-0.47308395681209153,-0.13606271271356002,low_evidence,Moderate,Low,Manual review required,supporting_only,4,medium,main_validation,n/a
0060,0102913 21,"REMOVABLE TAPE, WHITE, SOLID",GM,3.378,False,Roadway,14880.95,12507.0,15235.0,15869.96,,,,14880.95,3.378,unit_rate,15235.0,-2.3239251723006187,0.0,-1195.9808999999975,010291321,10672.57,GM,matched,high,39.43173949667232,14215.907640000003,0.0,0.3185857642438297,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,High,-0.42389782140598986,0.22178023954479575,historical_only,High,Medium,Commercial review (mixed market/historical signal),supporting_only,4,medium,main_validation,mixed
0065,0104 18,INLET PROTECTION SYSTEM,EA,11.0,False,Roadway,119.05,666.0,271.0,253.92,,,,119.05,11.0,unit_rate,271.0,-56.07011070110701,0.0,-1671.4499999999998,010418,185.37,EA,matched,high,-35.77709445972919,0.0,-729.5200000000001,0.3546349206679283,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",High,High,-1.613874056214099,-1.1632193475213046,confirmed_by_both,High,High,Review potential unbalanced underpricing,supporting_only,4,medium,main_validation,underpricing
0070,0107 1,LITTER REMOVAL,AC,15.76,False,Roadway,65.48,350.0,244.0,82.52,,,,65.48,15.76,unit_rate,244.0,-73.1639344262295,0.0,-2813.4752,01071,47.09,AC,matched,high,39.052877468676996,289.8264,0.0,0.3803526600709121,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Critical,High,-1.9923426637023918,0.21480334966730166,confirmed_by_both,Critical,High,Commercial review (mixed market/historical signal),supporting_only,4,medium,main_validation,mixed
0075,0107 2,MOWING,AC,5.7,False,Roadway,95.24,438.0,244.0,82.52,,,,95.24,5.7,unit_rate,244.0,-60.967213114754095,0.0,-847.932,01072,63.04,AC,matched,high,51.07868020304568,183.54,0.0,0.3282664334345139,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Critical,High,-1.7222991553039337,0.43626312965663533,confirmed_by_both,Critical,High,Commercial review (mixed market/historical signal),supporting_only,4,medium,main_validation,mixed
0080,0110 1 1,CLEARING GRUBBING,,0.23,True,Roadway,29761.9,19125.0,28670.0,31739.93,,,,29761.9,1.0,lump_sum,28670.0,3.8085106382978773,1091.9000000000015,0.0,011011,,AC,unit_mismatch,none,,0.0,0.0,0.19338723387904702,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,Not available,-0.28812162065240915,,low_evidence,Normal,Low,Review lump-sum pricing separately,supporting_only,4,medium,main_validation,n/a
0085,0110 4 10,REMOVAL OF EXISTING CONCRETE,SY,296.0,False,Roadway,314.88,82.0,322.0,63.48,,,,314.88,296.0,unit_rate,82.0,284.0,68932.48,0.0,0110410,47.79,SY,matched,high,558.8826114249842,79058.64,0.0,0.3845444776634213,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Critical,Critical,5.915503999573431,9.787667719450361,confirmed_by_both,Critical,High,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0090,0120 2 2,"BORROW EXCAVATION, TRUCK MEASURE",CY,20.2,False,Roadway,357.14,75.0,820.0,961.26,,,,357.14,20.2,unit_rate,820.0,-56.44634146341464,0.0,-9349.772,012022,53.31,CY,matched,high,569.9305946351528,6137.365999999999,0.0,0.22559460591419983,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",High,Critical,-1.622204055106948,9.991120577034444,confirmed_by_both,Critical,High,Commercial review (mixed market/historical signal),supporting_only,4,medium,main_validation,mixed
0095,0327 70 1,"MILLING EXISTING ASPHALT PAVEMENT, AVG DEPTH",SY,20.0,False,Roadway,5.57,131.0,220.0,11.14,,,,5.57,20.0,unit_rate,131.0,-95.74809160305344,0.0,-2508.6000000000004,0327701,2.94,SY,matched,high,89.45578231292518,52.60000000000001,0.0,0.2604762586500264,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Critical,Critical,-2.4923708993655063,1.1429922169044044,confirmed_by_both,Critical,High,Commercial review (mixed market/historical signal),supporting_only,4,medium,main_validation,mixed
0100,0327 70 6,"MILLING EXISTING ASPHALT PAVEMENT, AVG DEPTH",SY,9644.0,False,Roadway,5.57,8.0,19.8,4.74,,,,5.57,9644.0,unit_rate,8.0,-30.374999999999996,0.0,-23434.92,0327706,3.52,SY,matched,high,58.238636363636374,19770.200000000004,0.0,0.2604762586500264,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Moderate,High,-1.0449672438656632,0.5681164745918607,historical_only,High,Medium,Commercial review (mixed market/historical signal),supporting_only,4,medium,main_validation,mixed
0105,0337 7 80,"ASPHALT CONCRETE FRICTION COURSE,TRAFFIC B, FC-9.5, PG",TN,1.1,False,Roadway,5619.02,2100.0,2925.0,4888.08,,,,5619.02,1.1,unit_rate,2925.0,92.10324786324789,2963.422000000001,0.0,0337780,183.02,TN,matched,high,2970.1671948420935,5979.6,0.0,0.3387742516220767,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Critical,Critical,1.6667824887751088,54.192400204300874,confirmed_by_both,Critical,High,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0110,0337 7 83,"ASPHALT CONCRETE FRICTION COURSE,TRAFFIC C, FC-12.5, PG",TN,795.6,False,Roadway,319.81,243.0,457.0,246.59,,,,319.81,795.6,unit_rate,246.59,29.693012693134353,58253.832,0.0,0337783,178.26,TN,matched,high,79.40648490968249,112617.18000000001,0.0,0.3206420907475046,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Moderate,Critical,0.28497844202251554,0.9579305423428235,historical_only,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0115,0425 6,"VALVE BOXES, ADJUST",EA,1.0,False,Roadway,5535.71,350.0,5665.0,449.26,,,,5535.71,1.0,unit_rate,449.26,1132.1840359702621,5086.45,0.0,04256,940.44,EA,matched,high,488.6297903109183,4595.27,0.0,0.3640499083022661,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Critical,Critical,24.694861745943598,8.49393501393315,confirmed_by_both,Critical,High,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0120,0520 1 10,"CONCRETE CURB GUTTER, TYPE F",LF,166.0,False,Roadway,359.23,138.0,368.0,31.74,,,,359.23,166.0,unit_rate,138.0,160.31159420289856,36724.18,0.0,0520110,45.83,LF,matched,high,683.8315513855554,52024.40000000001,0.0,0.328180137103666,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Critical,Critical,3.1769605667382823,12.088650478338199,confirmed_by_both,Critical,High,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
0125,0522 2,"CONCRETE SIDEWALK AND DRIVEWAYS, THICK",SY,510.0,False,Roadway,175.0,170.0,180.0,82.52,,,,175.0,510.0,unit_rate,170.0,2.941176470588235,2550.0,0.0,05222,98.39,SY,matched,high,77.86360402479927,39071.1,0.0,0.24909236591086292,,no_match,T1900,4662926.98,T1900,District 1,2025-05-28,"TRAFFIC MANAGEMENT SOLUTIONS, LLC",Normal,Critical,-0.3073249750310815,0.929517797774889,historical_only,Critical,Medium,Request rate breakdown / commercial review (overpricing),supporting_only,4,medium,main_validation,overpricing
